time,"V(3)","V(4)","V(5)","V(6)"
2.149500e-09,-1.510098e-05,-9.438334e-06,-8.765817e-06,-7.445856e-06
2.149750e-09,-1.509761e-05,-9.438333e-06,-8.765379e-06,-7.445852e-06
2.150000e-09,-1.509420e-05,-9.438333e-06,-8.764940e-06,-7.445849e-06
2.150250e-09,-1.509075e-05,-9.438332e-06,-8.764500e-06,-7.445845e-06
2.150500e-09,-1.508727e-05,-9.438331e-06,-8.764060e-06,-7.445841e-06
2.150750e-09,-1.508375e-05,-9.438331e-06,-8.763619e-06,-7.445837e-06
2.151000e-09,-1.508020e-05,-9.438330e-06,-8.763176e-06,-7.445833e-06
2.151250e-09,-1.507660e-05,-9.438329e-06,-8.762733e-06,-7.445829e-06
2.151500e-09,-1.507297e-05,-9.438329e-06,-8.762289e-06,-7.445825e-06
2.151750e-09,-1.506930e-05,-9.438328e-06,-8.761844e-06,-7.445821e-06
2.152000e-09,-1.506560e-05,-9.438327e-06,-8.761399e-06,-7.445817e-06
2.152250e-09,-1.506185e-05,-9.438327e-06,-8.760952e-06,-7.445813e-06
2.152500e-09,-1.505807e-05,-9.438326e-06,-8.760504e-06,-7.445809e-06
2.152750e-09,-1.505424e-05,-9.438325e-06,-8.760055e-06,-7.445805e-06
2.153000e-09,-1.505038e-05,-9.438325e-06,-8.759605e-06,-7.445801e-06
2.153250e-09,-1.504648e-05,-9.438324e-06,-8.759154e-06,-7.445797e-06
2.153500e-09,-1.504253e-05,-9.438323e-06,-8.758702e-06,-7.445793e-06
2.153750e-09,-1.503855e-05,-9.438322e-06,-8.758248e-06,-7.445789e-06
2.154000e-09,-1.503452e-05,-9.438322e-06,-8.757794e-06,-7.445784e-06
2.154250e-09,-1.503046e-05,-9.438321e-06,-8.757338e-06,-7.445780e-06
2.154500e-09,-1.502635e-05,-9.438320e-06,-8.756881e-06,-7.445776e-06
2.154750e-09,-1.502220e-05,-9.438320e-06,-8.756423e-06,-7.445772e-06
2.155000e-09,-1.501801e-05,-9.438319e-06,-8.755964e-06,-7.445767e-06
2.155250e-09,-1.501377e-05,-9.438318e-06,-8.755503e-06,-7.445763e-06
2.155500e-09,-1.500950e-05,-9.438317e-06,-8.755041e-06,-7.445758e-06
2.155750e-09,-1.500518e-05,-9.438316e-06,-8.754578e-06,-7.445754e-06
2.156000e-09,-1.500081e-05,-9.438316e-06,-8.754114e-06,-7.445749e-06
2.156250e-09,-1.499640e-05,-9.438315e-06,-8.753648e-06,-7.445745e-06
2.156500e-09,-1.499195e-05,-9.438314e-06,-8.753180e-06,-7.445740e-06
2.156750e-09,-1.498745e-05,-9.438313e-06,-8.752711e-06,-7.445736e-06
2.157000e-09,-1.498291e-05,-9.438312e-06,-8.752241e-06,-7.445731e-06
2.157250e-09,-1.497832e-05,-9.438312e-06,-8.751769e-06,-7.445726e-06
2.157500e-09,-1.497368e-05,-9.438311e-06,-8.751295e-06,-7.445722e-06
2.157750e-09,-1.496900e-05,-9.438310e-06,-8.750820e-06,-7.445717e-06
2.158000e-09,-1.496427e-05,-9.438309e-06,-8.750344e-06,-7.445712e-06
2.158250e-09,-1.495950e-05,-9.438308e-06,-8.749866e-06,-7.445707e-06
2.158500e-09,-1.495467e-05,-9.438308e-06,-8.749386e-06,-7.445702e-06
2.158750e-09,-1.494980e-05,-9.438307e-06,-8.748904e-06,-7.445698e-06
2.159000e-09,-1.494488e-05,-9.438306e-06,-8.748421e-06,-7.445693e-06
2.159250e-09,-1.493990e-05,-9.438305e-06,-8.747936e-06,-7.445688e-06
2.159500e-09,-1.493488e-05,-9.438304e-06,-8.747449e-06,-7.445683e-06
2.159750e-09,-1.492981e-05,-9.438303e-06,-8.746961e-06,-7.445678e-06
2.160000e-09,-1.492469e-05,-9.438302e-06,-8.746470e-06,-7.445673e-06
2.160250e-09,-1.491952e-05,-9.438301e-06,-8.745978e-06,-7.445667e-06
2.160500e-09,-1.491429e-05,-9.438300e-06,-8.745484e-06,-7.445662e-06
2.160750e-09,-1.490901e-05,-9.438300e-06,-8.744988e-06,-7.445657e-06
2.161000e-09,-1.490368e-05,-9.438299e-06,-8.744490e-06,-7.445652e-06
2.161250e-09,-1.489830e-05,-9.438298e-06,-8.743990e-06,-7.445646e-06
2.161500e-09,-1.489286e-05,-9.438297e-06,-8.743488e-06,-7.445641e-06
2.161750e-09,-1.488736e-05,-9.438296e-06,-8.742984e-06,-7.445636e-06
2.162000e-09,-1.488181e-05,-9.438295e-06,-8.742477e-06,-7.445630e-06
2.162250e-09,-1.487621e-05,-9.438294e-06,-8.741969e-06,-7.445625e-06
2.162500e-09,-1.487055e-05,-9.438293e-06,-8.741459e-06,-7.445619e-06
2.162750e-09,-1.486483e-05,-9.438292e-06,-8.740946e-06,-7.445614e-06
2.163000e-09,-1.485905e-05,-9.438291e-06,-8.740431e-06,-7.445608e-06
2.163250e-09,-1.485322e-05,-9.438290e-06,-8.739914e-06,-7.445602e-06
2.163500e-09,-1.484733e-05,-9.438289e-06,-8.739394e-06,-7.445597e-06
2.163750e-09,-1.484137e-05,-9.438288e-06,-8.738872e-06,-7.445591e-06
2.164000e-09,-1.483536e-05,-9.438287e-06,-8.738348e-06,-7.445585e-06
2.164250e-09,-1.482929e-05,-9.438286e-06,-8.737821e-06,-7.445579e-06
2.164500e-09,-1.482315e-05,-9.438285e-06,-8.737292e-06,-7.445573e-06
2.164750e-09,-1.481695e-05,-9.438284e-06,-8.736761e-06,-7.445567e-06
2.165000e-09,-1.481069e-05,-9.438283e-06,-8.736226e-06,-7.445561e-06
2.165250e-09,-1.480436e-05,-9.438282e-06,-8.735690e-06,-7.445555e-06
2.165500e-09,-1.479797e-05,-9.438281e-06,-8.735150e-06,-7.445549e-06
2.165750e-09,-1.479152e-05,-9.438280e-06,-8.734608e-06,-7.445543e-06
2.166000e-09,-1.478499e-05,-9.438278e-06,-8.734063e-06,-7.445537e-06
2.166250e-09,-1.477841e-05,-9.438277e-06,-8.733516e-06,-7.445530e-06
2.166500e-09,-1.477175e-05,-9.438276e-06,-8.732965e-06,-7.445524e-06
2.166750e-09,-1.476502e-05,-9.438275e-06,-8.732412e-06,-7.445518e-06
2.167000e-09,-1.475823e-05,-9.438274e-06,-8.731856e-06,-7.445511e-06
2.167250e-09,-1.475136e-05,-9.438273e-06,-8.731297e-06,-7.445505e-06
2.167500e-09,-1.474443e-05,-9.438272e-06,-8.730735e-06,-7.445498e-06
2.167750e-09,-1.473742e-05,-9.438271e-06,-8.730170e-06,-7.445491e-06
2.168000e-09,-1.473033e-05,-9.438269e-06,-8.729602e-06,-7.445485e-06
2.168250e-09,-1.472318e-05,-9.438268e-06,-8.729031e-06,-7.445478e-06
2.168500e-09,-1.471595e-05,-9.438267e-06,-8.728456e-06,-7.445471e-06
2.168750e-09,-1.470864e-05,-9.438266e-06,-8.727879e-06,-7.445464e-06
2.169000e-09,-1.470126e-05,-9.438264e-06,-8.727298e-06,-7.445457e-06
2.169250e-09,-1.469380e-05,-9.438263e-06,-8.726713e-06,-7.445450e-06
2.169500e-09,-1.468626e-05,-9.438262e-06,-8.726126e-06,-7.445443e-06
2.169750e-09,-1.467864e-05,-9.438261e-06,-8.725535e-06,-7.445436e-06
2.170000e-09,-1.467094e-05,-9.438259e-06,-8.724940e-06,-7.445429e-06
2.170250e-09,-1.466315e-05,-9.438258e-06,-8.724342e-06,-7.445422e-06
2.170500e-09,-1.465529e-05,-9.438257e-06,-8.723740e-06,-7.445414e-06
2.170750e-09,-1.464733e-05,-9.438256e-06,-8.723135e-06,-7.445407e-06
2.171000e-09,-1.463930e-05,-9.438254e-06,-8.722526e-06,-7.445399e-06
2.171250e-09,-1.463118e-05,-9.438253e-06,-8.721913e-06,-7.445392e-06
2.171500e-09,-1.462296e-05,-9.438252e-06,-8.721296e-06,-7.445384e-06
2.171750e-09,-1.461466e-05,-9.438250e-06,-8.720675e-06,-7.445376e-06
2.172000e-09,-1.460627e-05,-9.438249e-06,-8.720051e-06,-7.445369e-06
2.172250e-09,-1.459779e-05,-9.438247e-06,-8.719422e-06,-7.445361e-06
2.172500e-09,-1.458922e-05,-9.438246e-06,-8.718790e-06,-7.445353e-06
2.172750e-09,-1.458055e-05,-9.438245e-06,-8.718153e-06,-7.445345e-06
2.173000e-09,-1.457178e-05,-9.438243e-06,-8.717511e-06,-7.445337e-06
2.173250e-09,-1.456292e-05,-9.438242e-06,-8.716866e-06,-7.445328e-06
2.173500e-09,-1.455396e-05,-9.438240e-06,-8.716216e-06,-7.445320e-06
2.173750e-09,-1.454490e-05,-9.438239e-06,-8.715562e-06,-7.445312e-06
2.174000e-09,-1.453574e-05,-9.438237e-06,-8.714903e-06,-7.445303e-06
2.174250e-09,-1.452647e-05,-9.438236e-06,-8.714240e-06,-7.445295e-06
2.174500e-09,-1.451710e-05,-9.438234e-06,-8.713572e-06,-7.445286e-06
2.174750e-09,-1.450763e-05,-9.438233e-06,-8.712899e-06,-7.445278e-06
2.175000e-09,-1.449805e-05,-9.438231e-06,-8.712221e-06,-7.445269e-06
2.175250e-09,-1.448835e-05,-9.438230e-06,-8.711539e-06,-7.445260e-06
2.175500e-09,-1.447855e-05,-9.438228e-06,-8.710851e-06,-7.445251e-06
2.175750e-09,-1.446863e-05,-9.438226e-06,-8.710159e-06,-7.445242e-06
2.176000e-09,-1.445860e-05,-9.438225e-06,-8.709461e-06,-7.445233e-06
2.176250e-09,-1.444846e-05,-9.438223e-06,-8.708758e-06,-7.445223e-06
2.176500e-09,-1.443819e-05,-9.438221e-06,-8.708049e-06,-7.445214e-06
2.176750e-09,-1.442781e-05,-9.438220e-06,-8.707336e-06,-7.445204e-06
2.177000e-09,-1.441730e-05,-9.438218e-06,-8.706616e-06,-7.445195e-06
2.177250e-09,-1.440667e-05,-9.438216e-06,-8.705891e-06,-7.445185e-06
2.177500e-09,-1.439591e-05,-9.438215e-06,-8.705161e-06,-7.445175e-06
2.177750e-09,-1.438502e-05,-9.438213e-06,-8.704424e-06,-7.445165e-06
2.178000e-09,-1.437401e-05,-9.438211e-06,-8.703682e-06,-7.445155e-06
2.178250e-09,-1.436286e-05,-9.438209e-06,-8.702933e-06,-7.445145e-06
2.178500e-09,-1.435157e-05,-9.438207e-06,-8.702179e-06,-7.445135e-06
2.178750e-09,-1.434015e-05,-9.438206e-06,-8.701418e-06,-7.445125e-06
2.179000e-09,-1.432859e-05,-9.438204e-06,-8.700651e-06,-7.445114e-06
2.179250e-09,-1.431689e-05,-9.438202e-06,-8.699877e-06,-7.445104e-06
2.179500e-09,-1.430504e-05,-9.438200e-06,-8.699097e-06,-7.445093e-06
2.179750e-09,-1.429305e-05,-9.438198e-06,-8.698310e-06,-7.445082e-06
2.180000e-09,-1.428091e-05,-9.438196e-06,-8.697516e-06,-7.445071e-06
2.180250e-09,-1.426861e-05,-9.438194e-06,-8.696716e-06,-7.445060e-06
2.180500e-09,-1.425617e-05,-9.438192e-06,-8.695908e-06,-7.445049e-06
2.180750e-09,-1.424356e-05,-9.438190e-06,-8.695093e-06,-7.445037e-06
2.181000e-09,-1.423079e-05,-9.438188e-06,-8.694271e-06,-7.445026e-06
2.181250e-09,-1.421786e-05,-9.438186e-06,-8.693441e-06,-7.445014e-06
2.181500e-09,-1.420476e-05,-9.438184e-06,-8.692603e-06,-7.445002e-06
2.181750e-09,-1.419150e-05,-9.438182e-06,-8.691758e-06,-7.444990e-06
2.182000e-09,-1.417806e-05,-9.438180e-06,-8.690905e-06,-7.444978e-06
2.182250e-09,-1.416444e-05,-9.438177e-06,-8.690044e-06,-7.444966e-06
2.182500e-09,-1.415065e-05,-9.438175e-06,-8.689174e-06,-7.444954e-06
2.182750e-09,-1.413667e-05,-9.438173e-06,-8.688296e-06,-7.444941e-06
2.183000e-09,-1.412251e-05,-9.438171e-06,-8.687410e-06,-7.444928e-06
2.183250e-09,-1.410815e-05,-9.438168e-06,-8.686515e-06,-7.444916e-06
2.183500e-09,-1.409361e-05,-9.438166e-06,-8.685611e-06,-7.444903e-06
2.183750e-09,-1.407886e-05,-9.438164e-06,-8.684698e-06,-7.444889e-06
2.184000e-09,-1.406392e-05,-9.438161e-06,-8.683776e-06,-7.444876e-06
2.184250e-09,-1.404877e-05,-9.438159e-06,-8.682844e-06,-7.444862e-06
2.184500e-09,-1.403340e-05,-9.438157e-06,-8.681903e-06,-7.444849e-06
2.184750e-09,-1.401783e-05,-9.438154e-06,-8.680952e-06,-7.444835e-06
2.185000e-09,-1.400204e-05,-9.438152e-06,-8.679990e-06,-7.444821e-06
2.185250e-09,-1.398602e-05,-9.438149e-06,-8.679019e-06,-7.444806e-06
2.185500e-09,-1.396978e-05,-9.438146e-06,-8.678037e-06,-7.444792e-06
2.185750e-09,-1.395330e-05,-9.438144e-06,-8.677045e-06,-7.444777e-06
2.186000e-09,-1.393659e-05,-9.438141e-06,-8.676041e-06,-7.444762e-06
2.186250e-09,-1.391963e-05,-9.438139e-06,-8.675027e-06,-7.444747e-06
2.186500e-09,-1.390243e-05,-9.438136e-06,-8.674001e-06,-7.444732e-06
2.186750e-09,-1.388497e-05,-9.438133e-06,-8.672963e-06,-7.444717e-06
2.187000e-09,-1.386725e-05,-9.438130e-06,-8.671914e-06,-7.444701e-06
2.187250e-09,-1.384927e-05,-9.438127e-06,-8.670852e-06,-7.444685e-06
2.187500e-09,-1.383102e-05,-9.438125e-06,-8.669778e-06,-7.444669e-06
2.187750e-09,-1.381250e-05,-9.438122e-06,-8.668692e-06,-7.444652e-06
2.188000e-09,-1.379369e-05,-9.438119e-06,-8.667592e-06,-7.444636e-06
2.188250e-09,-1.377459e-05,-9.438116e-06,-8.666480e-06,-7.444619e-06
2.188500e-09,-1.375519e-05,-9.438113e-06,-8.665353e-06,-7.444601e-06
2.188750e-09,-1.373549e-05,-9.438110e-06,-8.664213e-06,-7.444584e-06
2.189000e-09,-1.371548e-05,-9.438106e-06,-8.663059e-06,-7.444566e-06
2.189250e-09,-1.369516e-05,-9.438103e-06,-8.661890e-06,-7.444548e-06
2.189500e-09,-1.367451e-05,-9.438100e-06,-8.660707e-06,-7.444530e-06
2.189750e-09,-1.365352e-05,-9.438097e-06,-8.659508e-06,-7.444512e-06
2.190000e-09,-1.363219e-05,-9.438093e-06,-8.658293e-06,-7.444493e-06
2.190250e-09,-1.361052e-05,-9.438090e-06,-8.657063e-06,-7.444474e-06
2.190500e-09,-1.358848e-05,-9.438086e-06,-8.655816e-06,-7.444454e-06
2.190750e-09,-1.356608e-05,-9.438083e-06,-8.654553e-06,-7.444435e-06
2.191000e-09,-1.354330e-05,-9.438079e-06,-8.653272e-06,-7.444415e-06
2.191250e-09,-1.352013e-05,-9.438076e-06,-8.651974e-06,-7.444394e-06
2.191500e-09,-1.349657e-05,-9.438072e-06,-8.650658e-06,-7.444374e-06
2.191750e-09,-1.347259e-05,-9.438068e-06,-8.649323e-06,-7.444353e-06
2.192000e-09,-1.344820e-05,-9.438065e-06,-8.647970e-06,-7.444331e-06
2.192250e-09,-1.342338e-05,-9.438061e-06,-8.646597e-06,-7.444309e-06
2.192500e-09,-1.339812e-05,-9.438057e-06,-8.645204e-06,-7.444287e-06
2.192750e-09,-1.337241e-05,-9.438053e-06,-8.643790e-06,-7.444265e-06
2.193000e-09,-1.334623e-05,-9.438049e-06,-8.642356e-06,-7.444242e-06
2.193250e-09,-1.331957e-05,-9.438045e-06,-8.640900e-06,-7.444219e-06
2.193500e-09,-1.329242e-05,-9.438040e-06,-8.639421e-06,-7.444195e-06
2.193750e-09,-1.326476e-05,-9.438036e-06,-8.637920e-06,-7.444171e-06
2.194000e-09,-1.323658e-05,-9.438032e-06,-8.636396e-06,-7.444146e-06
2.194250e-09,-1.320786e-05,-9.438027e-06,-8.634847e-06,-7.444121e-06
2.194500e-09,-1.317859e-05,-9.438023e-06,-8.633273e-06,-7.444096e-06
2.194750e-09,-1.314876e-05,-9.438018e-06,-8.631674e-06,-7.444070e-06
2.195000e-09,-1.311834e-05,-9.438014e-06,-8.630049e-06,-7.444043e-06
2.195250e-09,-1.308731e-05,-9.438009e-06,-8.628397e-06,-7.444016e-06
2.195500e-09,-1.305566e-05,-9.438004e-06,-8.626717e-06,-7.443989e-06
2.195750e-09,-1.302337e-05,-9.437999e-06,-8.625008e-06,-7.443961e-06
2.196000e-09,-1.299042e-05,-9.437994e-06,-8.623270e-06,-7.443933e-06
2.196250e-09,-1.295678e-05,-9.437989e-06,-8.621502e-06,-7.443903e-06
2.196500e-09,-1.292244e-05,-9.437983e-06,-8.619702e-06,-7.443874e-06
2.196750e-09,-1.288737e-05,-9.437978e-06,-8.617869e-06,-7.443844e-06
2.197000e-09,-1.285155e-05,-9.437973e-06,-8.616004e-06,-7.443813e-06
2.197250e-09,-1.281495e-05,-9.437967e-06,-8.614104e-06,-7.443781e-06
2.197500e-09,-1.277754e-05,-9.437961e-06,-8.612168e-06,-7.443749e-06
2.197750e-09,-1.273931e-05,-9.437956e-06,-8.610196e-06,-7.443716e-06
2.198000e-09,-1.270021e-05,-9.437950e-06,-8.608186e-06,-7.443683e-06
2.198250e-09,-1.266022e-05,-9.437944e-06,-8.606136e-06,-7.443648e-06
2.198500e-09,-1.261931e-05,-9.437937e-06,-8.604046e-06,-7.443613e-06
2.198750e-09,-1.257744e-05,-9.437931e-06,-8.601914e-06,-7.443577e-06
2.199000e-09,-1.253458e-05,-9.437925e-06,-8.599739e-06,-7.443541e-06
2.199250e-09,-1.249069e-05,-9.437918e-06,-8.597518e-06,-7.443503e-06
2.199500e-09,-1.244574e-05,-9.437911e-06,-8.595251e-06,-7.443465e-06
2.199750e-09,-1.239968e-05,-9.437904e-06,-8.592936e-06,-7.443426e-06
2.200000e-09,-1.235246e-05,-9.437897e-06,-8.590571e-06,-7.443386e-06
2.200250e-09,-2.189039e-05,-9.437890e-06,-8.610627e-06,-7.443345e-06
2.200500e-09,-2.351119e-05,-9.437883e-06,-8.648674e-06,-7.443304e-06
2.200750e-09,-2.580835e-05,-9.437875e-06,-8.719590e-06,-7.443264e-06
2.201000e-09,-2.830280e-05,-9.437868e-06,-8.824758e-06,-7.443232e-06
2.201250e-09,-3.051243e-05,-9.437862e-06,-8.957500e-06,-7.443222e-06
2.201500e-09,-3.210850e-05,-9.437859e-06,-9.103174e-06,-7.443262e-06
2.201750e-09,-3.298198e-05,-9.437862e-06,-9.242137e-06,-7.443399e-06
2.202000e-09,-3.322557e-05,-9.437877e-06,-9.354876e-06,-7.443698e-06
2.202250e-09,-3.305866e-05,-9.437914e-06,-9.427551e-06,-7.444236e-06
2.202500e-09,-3.273260e-05,-9.437984e-06,-9.455938e-06,-7.445084e-06
2.202750e-09,-3.245075e-05,-9.438098e-06,-9.446360e-06,-7.446271e-06
2.203000e-09,-3.232472e-05,-9.438266e-06,-9.413333e-06,-7.447759e-06
2.203250e-09,-3.237134e-05,-9.438489e-06,-9.374828e-06,-7.449413e-06
2.203500e-09,-3.254013e-05,-9.438756e-06,-9.346846e-06,-7.451004e-06
2.203750e-09,-3.275372e-05,-9.439039e-06,-9.339104e-06,-7.452250e-06
2.204000e-09,-3.294389e-05,-9.439299e-06,-9.353132e-06,-7.452881e-06
2.204250e-09,-3.307211e-05,-9.439487e-06,-9.383111e-06,-7.452738e-06
2.204500e-09,-3.313214e-05,-9.439560e-06,-9.418877e-06,-7.451844e-06
2.204750e-09,-3.313969e-05,-9.439493e-06,-9.449843e-06,-7.450441e-06
2.205000e-09,-3.311738e-05,-9.439297e-06,-9.468437e-06,-7.448951e-06
2.205250e-09,-3.308289e-05,-9.439019e-06,-9.472031e-06,-7.447866e-06
2.205500e-09,-3.304418e-05,-9.438738e-06,-9.462942e-06,-7.447596e-06
2.205750e-09,-3.300155e-05,-9.438548e-06,-9.446823e-06,-7.448322e-06
2.206000e-09,-3.295325e-05,-9.438526e-06,-9.430250e-06,-7.449918e-06
2.206250e-09,-3.290036e-05,-9.438707e-06,-9.418437e-06,-7.451961e-06
2.206500e-09,-3.284830e-05,-9.439065e-06,-9.413833e-06,-7.453862e-06
2.206750e-09,-3.280464e-05,-9.439512e-06,-9.415915e-06,-7.455052e-06
2.207000e-09,-3.277504e-05,-9.439923e-06,-9.422014e-06,-7.455182e-06
2.207250e-09,-3.275983e-05,-9.440172e-06,-9.428701e-06,-7.454240e-06
2.207500e-09,-3.275324e-05,-9.440173e-06,-9.433131e-06,-7.452565e-06
2.207750e-09,-3.274580e-05,-9.439919e-06,-9.433888e-06,-7.450724e-06
2.208000e-09,-3.272846e-05,-9.439484e-06,-9.431145e-06,-7.449318e-06
2.208250e-09,-3.269652e-05,-9.439006e-06,-9.426221e-06,-7.448775e-06
2.208500e-09,-3.265145e-05,-9.438641e-06,-9.420834e-06,-7.449212e-06
2.208750e-09,-3.259994e-05,-9.438512e-06,-9.416390e-06,-7.450412e-06
2.209000e-09,-3.255074e-05,-9.438661e-06,-9.413561e-06,-7.451918e-06
2.209250e-09,-3.251081e-05,-9.439038e-06,-9.412239e-06,-7.453210e-06
2.209500e-09,-3.248270e-05,-9.439512e-06,-9.411796e-06,-7.453888e-06
2.209750e-09,-3.246397e-05,-9.439922e-06,-9.411472e-06,-7.453798e-06
2.210000e-09,-3.244884e-05,-9.440131e-06,-9.410710e-06,-7.453057e-06
2.210250e-09,-3.243102e-05,-9.440073e-06,-9.409319e-06,-7.451986e-06
2.210500e-09,-3.240646e-05,-9.439781e-06,-9.407439e-06,-7.450970e-06
2.210750e-09,-3.237474e-05,-9.439363e-06,-9.405380e-06,-7.450320e-06
2.211000e-09,-3.233876e-05,-9.438969e-06,-9.403430e-06,-7.450179e-06
2.211250e-09,-3.230304e-05,-9.438732e-06,-9.401725e-06,-7.450495e-06
2.211500e-09,-3.227153e-05,-9.438721e-06,-9.400233e-06,-7.451077e-06
2.211750e-09,-3.224604e-05,-9.438921e-06,-9.398815e-06,-7.451679e-06
2.212000e-09,-3.222574e-05,-9.439242e-06,-9.397333e-06,-7.452097e-06
2.212250e-09,-3.220789e-05,-9.439561e-06,-9.395732e-06,-7.452231e-06
2.212500e-09,-3.218930e-05,-9.439763e-06,-9.394061e-06,-7.452092e-06
2.212750e-09,-3.216776e-05,-9.439788e-06,-9.392437e-06,-7.451779e-06
2.213000e-09,-3.214282e-05,-9.439645e-06,-9.390969e-06,-7.451423e-06
2.213250e-09,-3.211575e-05,-9.439401e-06,-9.389699e-06,-7.451134e-06
2.213500e-09,-3.208870e-05,-9.439153e-06,-9.388579e-06,-7.450971e-06
2.213750e-09,-3.206363e-05,-9.438988e-06,-9.387492e-06,-7.450938e-06
2.214000e-09,-3.204155e-05,-9.438953e-06,-9.386314e-06,-7.450999e-06
2.214250e-09,-3.202218e-05,-9.439041e-06,-9.384970e-06,-7.451102e-06
2.214500e-09,-3.200431e-05,-9.439201e-06,-9.383471e-06,-7.451201e-06
2.214750e-09,-3.198644e-05,-9.439363e-06,-9.381904e-06,-7.451268e-06
2.215000e-09,-3.196749e-05,-9.439467e-06,-9.380389e-06,-7.451294e-06
2.215250e-09,-3.194718e-05,-9.439482e-06,-9.379028e-06,-7.451283e-06
2.215500e-09,-3.192599e-05,-9.439416e-06,-9.377859e-06,-7.451242e-06
2.215750e-09,-3.190483e-05,-9.439304e-06,-9.376845e-06,-7.451180e-06
2.216000e-09,-3.188457e-05,-9.439195e-06,-9.375896e-06,-7.451105e-06
2.216250e-09,-3.186564e-05,-9.439126e-06,-9.374907e-06,-7.451027e-06
2.216500e-09,-3.184797e-05,-9.439115e-06,-9.373808e-06,-7.450958e-06
2.216750e-09,-3.183108e-05,-9.439153e-06,-9.372584e-06,-7.450909e-06
2.217000e-09,-3.181436e-05,-9.439214e-06,-9.371281e-06,-7.450888e-06
2.217250e-09,-3.179738e-05,-9.439270e-06,-9.369975e-06,-7.450894e-06
2.217500e-09,-3.178003e-05,-9.439299e-06,-9.368743e-06,-7.450919e-06
2.217750e-09,-3.176251e-05,-9.439293e-06,-9.367628e-06,-7.450947e-06
2.218000e-09,-3.174517e-05,-9.439262e-06,-9.366625e-06,-7.450963e-06
2.218250e-09,-3.172832e-05,-9.439221e-06,-9.365694e-06,-7.450956e-06
2.218500e-09,-3.171210e-05,-9.439188e-06,-9.364773e-06,-7.450924e-06
2.218750e-09,-3.169646e-05,-9.439172e-06,-9.363812e-06,-7.450874e-06
2.219000e-09,-3.168117e-05,-9.439174e-06,-9.362789e-06,-7.450820e-06
2.219250e-09,-3.166603e-05,-9.439188e-06,-9.361714e-06,-7.450774e-06
2.219500e-09,-3.165089e-05,-9.439204e-06,-9.360621e-06,-7.450745e-06
2.219750e-09,-3.163574e-05,-9.439213e-06,-9.359551e-06,-7.450735e-06
2.220000e-09,-3.162067e-05,-9.439211e-06,-9.358534e-06,-7.450736e-06
2.220250e-09,-3.160584e-05,-9.439201e-06,-9.357578e-06,-7.450741e-06
2.220500e-09,-3.159133e-05,-9.439188e-06,-9.356669e-06,-7.450741e-06
2.220750e-09,-3.157719e-05,-9.439177e-06,-9.355782e-06,-7.450730e-06
2.221000e-09,-3.156335e-05,-9.439171e-06,-9.354891e-06,-7.450709e-06
2.221250e-09,-3.154972e-05,-9.439171e-06,-9.353981e-06,-7.450683e-06
2.221500e-09,-3.153621e-05,-9.439173e-06,-9.353051e-06,-7.450656e-06
2.221750e-09,-3.152279e-05,-9.439175e-06,-9.352112e-06,-7.450634e-06
2.222000e-09,-3.150946e-05,-9.439174e-06,-9.351182e-06,-7.450618e-06
2.222250e-09,-3.149628e-05,-9.439170e-06,-9.350274e-06,-7.450607e-06
2.222500e-09,-3.148330e-05,-9.439164e-06,-9.349393e-06,-7.450597e-06
2.222750e-09,-3.147056e-05,-9.439158e-06,-9.348538e-06,-7.450586e-06
2.223000e-09,-3.145805e-05,-9.439154e-06,-9.347698e-06,-7.450572e-06
2.223250e-09,-3.144573e-05,-9.439152e-06,-9.346863e-06,-7.450556e-06
2.223500e-09,-3.143357e-05,-9.439151e-06,-9.346026e-06,-7.450539e-06
2.223750e-09,-3.142153e-05,-9.439151e-06,-9.345187e-06,-7.450524e-06
2.224000e-09,-3.140960e-05,-9.439150e-06,-9.344349e-06,-7.450511e-06
2.224250e-09,-3.139780e-05,-9.439148e-06,-9.343518e-06,-7.450499e-06
2.224500e-09,-3.138615e-05,-9.439144e-06,-9.342699e-06,-7.450489e-06
2.224750e-09,-3.137466e-05,-9.439139e-06,-9.341894e-06,-7.450478e-06
2.225000e-09,-3.136334e-05,-9.439135e-06,-9.341102e-06,-7.450465e-06
2.225250e-09,-3.135219e-05,-9.439133e-06,-9.340319e-06,-7.450450e-06
2.225500e-09,-3.134118e-05,-9.439131e-06,-9.339541e-06,-7.450434e-06
2.225750e-09,-3.133030e-05,-9.439130e-06,-9.338767e-06,-7.450420e-06
2.226000e-09,-3.131953e-05,-9.439129e-06,-9.337995e-06,-7.450406e-06
2.226250e-09,-3.130888e-05,-9.439128e-06,-9.337229e-06,-7.450395e-06
2.226500e-09,-3.129835e-05,-9.439125e-06,-9.336469e-06,-7.450386e-06
2.226750e-09,-3.128796e-05,-9.439122e-06,-9.335719e-06,-7.450376e-06
2.227000e-09,-3.127770e-05,-9.439119e-06,-9.334977e-06,-7.450366e-06
2.227250e-09,-3.126757e-05,-9.439116e-06,-9.334243e-06,-7.450355e-06
2.227500e-09,-3.125757e-05,-9.439114e-06,-9.333515e-06,-7.450343e-06
2.227750e-09,-3.124770e-05,-9.439112e-06,-9.332792e-06,-7.450330e-06
2.228000e-09,-3.123793e-05,-9.439111e-06,-9.332072e-06,-7.450317e-06
2.228250e-09,-3.122826e-05,-9.439110e-06,-9.331358e-06,-7.450305e-06
2.228500e-09,-3.121871e-05,-9.439108e-06,-9.330648e-06,-7.450295e-06
